Goal Code,Goal Label,Goal Description ,Target Code,Target Description,Indicator Code,Indicator Reference,Indicator Description,Series Release,Tags,Series Code,Series Description,Geographic Area Code,Geographic Area Name,Geographic Area Level,Parent Geographic Area Code,Parent Geographic Area Name,Geographic Area Type,X,Y,ISO Code,Is UN Member,Has Country Proile,Unit Multiplier,Units Code,Units Desc,Time Series Id,Time Series Keys,Number of Years Available,Earliest Year Available,Latest Year Available,Available Years,Value 2000,Value 2001,Value 2002,Value 2003,Value 2004,Value 2005,Value 2006,Value 2007,Value 2008,Value 2009,Value 2010,Value 2011,Value 2012,Value 2013,Value 2014,Value 2015,Value 2016,Value 2017,Value 2018,Value 2019,Value 2020,Latest Value,Footnotes,Nature,ObjectId,x2,y2
10,Goal 10,Reduce inequality within and among countries,10.7,"Facilitate orderly, safe, regular and responsible migration and mobility of people, including through the implementation of planned and well-managed migration policies",C100704,10.7.4,"Proportion of the population who are refugees, by country of origin",2021.Q2.G.03,"['migration policy', 'migration', 'refugees']",SM_POP_REFG_OR,"Number of refugees per 100,000 population, by country of origin (per 100,000 population)",231,Ethiopia,4,14,Eastern Africa,Country,39.63505296,8.631223181,ETH,1,1,,PER_100000_POP,"Per 100,000 population",SM_POP_REFG_OR,,21,2000,2020,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020]",100.158,86.458,87.225,86.768,84.994,85.65,94.202,74.126,76.961,73.717,78.485,78.262,80.78,80.774,88.466,85.055,80.972,82.121,84.371,83.325,131.465,131.465,,C: Country data,78,4412153.91307163,964478.180592867
10,Goal 10,Reduce inequality within and among countries,10.7,"Facilitate orderly, safe, regular and responsible migration and mobility of people, including through the implementation of planned and well-managed migration policies",C100704,10.7.4,"Proportion of the population who are refugees, by country of origin",2021.Q2.G.03,"['migration policy', 'migration', 'refugees']",SM_POP_REFG_OR,"Number of refugees per 100,000 population, by country of origin (per 100,000 population)",238,Falkland Islands (Malvinas),4,5,South America,Country,-58.75246778,-51.74562601,FLK,0,1,,PER_100000_POP,"Per 100,000 population",SM_POP_REFG_OR,,21,2000,2020,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,C: Country data,79,-6540294.79611781,-6754261.41250221
10,Goal 10,Reduce inequality within and among countries,10.7,"Facilitate orderly, safe, regular and responsible migration and mobility of people, including through the implementation of planned and well-managed migration policies",C100704,10.7.4,"Proportion of the population who are refugees, by country of origin",2021.Q2.G.03,"['migration policy', 'migration', 'refugees']",SM_POP_REFG_OR,"Number of refugees per 100,000 population, by country of origin (per 100,000 population)",234,Faroe Islands,5,154,Northern Europe,Country,-7.122044325,62.21228119,FRO,0,1,,PER_100000_POP,"Per 100,000 population",SM_POP_REFG_OR,,21,2000,2020,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,C: Country data,80,-792822.347666124,8909654.49626641
10,Goal 10,Reduce inequality within and among countries,10.7,"Facilitate orderly, safe, regular and responsible migration and mobility of people, including through the implementation of planned and well-managed migration policies",C100704,10.7.4,"Proportion of the population who are refugees, by country of origin",2021.Q2.G.03,"['migration policy', 'migration', 'refugees']",SM_POP_REFG_OR,"Number of refugees per 100,000 population, by country of origin (per 100,000 population)",242,Fiji,4,543,Oceania (exc. Australia and New Zealand),Country,177.9660884,-17.83301566,FJI,1,1,,PER_100000_POP,"Per 100,000 population",SM_POP_REFG_OR,,21,2000,2020,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020]",49.42,89.731,131.197,133.143,156.261,167.197,203.362,217.659,219.896,220.683,214.585,182.191,151.666,127.955,106.874,102.01,90.587,83.581,76.343,66.364,57.528,57.528,,C: Country data,81,19811094.3391587,-2018012.54249251
10,Goal 10,Reduce inequality within and among countries,10.7,"Facilitate orderly, safe, regular and responsible migration and mobility of people, including through the implementation of planned and well-managed migration policies",C100704,10.7.4,"Proportion of the population who are refugees, by country of origin",2021.Q2.G.03,"['migration policy', 'migration', 'refugees']",SM_POP_REFG_OR,"Number of refugees per 100,000 population, by country of origin (per 100,000 population)",242,Fiji,4,543,Oceania (exc. Australia and New Zealand),Country,177.9660884,-17.83301566,FJI,1,1,,PER_100000_POP,"Per 100,000 population",SM_POP_REFG_OR,,21,2000,2020,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020]",49.42,89.731,131.197,133.143,156.261,167.197,203.362,217.659,219.896,220.683,214.585,182.191,151.666,127.955,106.874,102.01,90.587,83.581,76.343,66.364,57.528,57.528,,C: Country data,82,19811094.3391587,-2018012.54249251
10,Goal 10,Reduce inequality within and among countries,10.7,"Facilitate orderly, safe, regular and responsible migration and mobility of people, including through the implementation of planned and well-managed migration policies",C100704,10.7.4,"Proportion of the population who are refugees, by country of origin",2021.Q2.G.03,"['migration policy', 'migration', 'refugees']",SM_POP_REFG_OR,"Number of refugees per 100,000 population, by country of origin (per 100,000 population)",246,Finland,5,154,Northern Europe,Country,23.308447,61.91586738,FIN,1,1,,PER_100000_POP,"Per 100,000 population",SM_POP_REFG_OR,,21,2000,2020,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020]",0.096,0,0.153,0.115,0,0.095,0.189,0.094,0,0.112,0.112,0.111,0.092,0.092,0.092,0.182,0.091,0.091,0.091,0,0,0,,C: Country data,83,2594684.45122201,8839221.05012478
10,Goal 10,Reduce inequality within and among countries,10.7,"Facilitate orderly, safe, regular and responsible migration and mobility of people, including through the implementation of planned and well-managed migration policies",C100704,10.7.4,"Proportion of the population who are refugees, by country of origin",2021.Q2.G.03,"['migration policy', 'migration', 'refugees']",SM_POP_REFG_OR,"Number of refugees per 100,000 population, by country of origin (per 100,000 population)",250,France,5,155,Western Europe,Country,2.457288129,46.62660861,FRA,1,1,,PER_100000_POP,"Per 100,000 population",SM_POP_REFG_OR,,21,2000,2020,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020]",0.125,0.069,0.154,0.183,0.185,0.468,0.13,0.16,0.158,0.13,0.143,0.146,0.148,0.144,0.131,0.14,0.077,0.083,0.091,0.077,0.075,0.075,,C: Country data,84,273544.063252636,5881338.64408347
10,Goal 10,Reduce inequality within and among countries,10.7,"Facilitate orderly, safe, regular and responsible migration and mobility of people, including through the implementation of planned and well-managed migration policies",C100704,10.7.4,"Proportion of the population who are refugees, by country of origin",2021.Q2.G.03,"['migration policy', 'migration', 'refugees']",SM_POP_REFG_OR,"Number of refugees per 100,000 population, by country of origin (per 100,000 population)",340,Honduras,4,13,Central America,Country,-86.59974381,14.82243161,HND,1,1,,PER_100000_POP,"Per 100,000 population",SM_POP_REFG_OR,,21,2000,2020,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020]",13.748,11.595,9.74,8.527,6.659,7.185,13.569,15.839,13.994,14.303,15.639,23.189,30.22,37.481,46.396,75.079,113.228,152.741,196.297,269.645,346.843,346.843,,C: Country data,85,-9640239.38375715,1668744.47828265
10,Goal 10,Reduce inequality within and among countries,10.7,"Facilitate orderly, safe, regular and responsible migration and mobility of people, including through the implementation of planned and well-managed migration policies",C100704,10.7.4,"Proportion of the population who are refugees, by country of origin",2021.Q2.G.03,"['migration policy', 'migration', 'refugees']",SM_POP_REFG_OR,"Number of refugees per 100,000 population, by country of origin (per 100,000 population)",254,French Guiana,4,5,South America,Country,-53.23619089,3.922673437,GUF,0,1,,PER_100000_POP,"Per 100,000 population",SM_POP_REFG_OR,,21,2000,2020,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,C: Country data,86,-5926225.66164831,437011.540820798
10,Goal 10,Reduce inequality within and among countries,10.7,"Facilitate orderly, safe, regular and responsible migration and mobility of people, including through the implementation of planned and well-managed migration policies",C100704,10.7.4,"Proportion of the population who are refugees, by country of origin",2021.Q2.G.03,"['migration policy', 'migration', 'refugees']",SM_POP_REFG_OR,"Number of refugees per 100,000 population, by country of origin (per 100,000 population)",258,French Polynesia,4,543,Oceania (exc. Australia and New Zealand),Country,-149.4052367,-17.67709294,PYF,0,1,,PER_100000_POP,"Per 100,000 population",SM_POP_REFG_OR,,21,2000,2020,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,C: Country data,87,-16631714.8712925,-1999787.20544012
10,Goal 10,Reduce inequality within and among countries,10.7,"Facilitate orderly, safe, regular and responsible migration and mobility of people, including through the implementation of planned and well-managed migration policies",C100704,10.7.4,"Proportion of the population who are refugees, by country of origin",2021.Q2.G.03,"['migration policy', 'migration', 'refugees']",SM_POP_REFG_OR,"Number of refugees per 100,000 population, by country of origin (per 100,000 population)",258,French Polynesia,4,543,Oceania (exc. Australia and New Zealand),Country,-149.4052367,-17.67709294,PYF,0,1,,PER_100000_POP,"Per 100,000 population",SM_POP_REFG_OR,,21,2000,2020,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,C: Country data,88,-16631714.8712925,-1999787.20544012
10,Goal 10,Reduce inequality within and among countries,10.7,"Facilitate orderly, safe, regular and responsible migration and mobility of people, including through the implementation of planned and well-managed migration policies",C100704,10.7.4,"Proportion of the population who are refugees, by country of origin",2021.Q2.G.03,"['migration policy', 'migration', 'refugees']",SM_POP_REFG_OR,"Number of refugees per 100,000 population, by country of origin (per 100,000 population)",686,Senegal,4,11,Western Africa,Country,-14.46636926,14.35920905,SEN,1,1,,PER_100000_POP,"Per 100,000 population",SM_POP_REFG_OR,,21,2000,2020,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020]",112.929,85.16,117.223,79.12,76.952,78.045,132.934,135.752,133.17,132.017,128.049,135.693,139.464,143.564,162.771,145.667,153.524,172.11,114.714,105.483,83.566,83.566,,C: Country data,89,-1610388.85965067,1615460.17624194
10,Goal 10,Reduce inequality within and among countries,10.7,"Facilitate orderly, safe, regular and responsible migration and mobility of people, including through the implementation of planned and well-managed migration policies",C100704,10.7.4,"Proportion of the population who are refugees, by country of origin",2021.Q2.G.03,"['migration policy', 'migration', 'refugees']",SM_POP_REFG_OR,"Number of refugees per 100,000 population, by country of origin (per 100,000 population)",260,French Southern Territories,4,14,Eastern Africa,Country,69.64849091,-49.6068576,ATF,0,1,,PER_100000_POP,"Per 100,000 population",SM_POP_REFG_OR,,21,2000,2020,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,C: Country data,90,7753234.54262114,-6378466.84517326
10,Goal 10,Reduce inequality within and among countries,10.7,"Facilitate orderly, safe, regular and responsible migration and mobility of people, including through the implementation of planned and well-managed migration policies",C100704,10.7.4,"Proportion of the population who are refugees, by country of origin",2021.Q2.G.03,"['migration policy', 'migration', 'refugees']",SM_POP_REFG_OR,"Number of refugees per 100,000 population, by country of origin (per 100,000 population)",266,Gabon,4,17,Middle Africa,Country,11.78727747,-0.60687619,GAB,1,1,,PER_100000_POP,"Per 100,000 population",SM_POP_REFG_OR,,21,2000,2020,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020]",2.198,1.908,2.639,2.803,3.693,5.609,6.712,7.945,8.692,9.241,10.343,10.684,10.801,9.905,9.501,8.933,8.317,10.46,16.135,20.248,20.618,20.618,,C: Country data,91,1312153.72579943,-67558.4116891568
10,Goal 10,Reduce inequality within and among countries,10.7,"Facilitate orderly, safe, regular and responsible migration and mobility of people, including through the implementation of planned and well-managed migration policies",C100704,10.7.4,"Proportion of the population who are refugees, by country of origin",2021.Q2.G.03,"['migration policy', 'migration', 'refugees']",SM_POP_REFG_OR,"Number of refugees per 100,000 population, by country of origin (per 100,000 population)",270,Gambia,4,11,Western Africa,Country,-15.39944785,13.45295927,GMB,1,1,,PER_100000_POP,"Per 100,000 population",SM_POP_REFG_OR,,21,2000,2020,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020]",56.96,53.792,61.062,51.287,45.685,108.708,78.483,76.595,79.024,112.843,124.427,138.973,160.528,171.929,252.42,404.568,536.348,653.544,750.306,753.03,436.747,436.747,,C: Country data,92,-1714258.69315957,1511529.62771565
10,Goal 10,Reduce inequality within and among countries,10.7,"Facilitate orderly, safe, regular and responsible migration and mobility of people, including through the implementation of planned and well-managed migration policies",C100704,10.7.4,"Proportion of the population who are refugees, by country of origin",2021.Q2.G.03,"['migration policy', 'migration', 'refugees']",SM_POP_REFG_OR,"Number of refugees per 100,000 population, by country of origin (per 100,000 population)",268,Georgia,4,145,Western Asia,Country,43.3713615,42.04813028,GEO,1,1,,PER_100000_POP,"Per 100,000 population",SM_POP_REFG_OR,,21,2000,2020,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020]",497.673,405.38,396.909,293.737,156.411,172.83,151.046,282.506,303.159,363.187,258.8,247.242,227.478,167.353,165.438,161.387,159.255,162.754,174.143,187.774,184.11,184.11,,C: Country data,93,4828077.87719099,5168191.85538542
10,Goal 10,Reduce inequality within and among countries,10.7,"Facilitate orderly, safe, regular and responsible migration and mobility of people, including through the implementation of planned and well-managed migration policies",C100704,10.7.4,"Proportion of the population who are refugees, by country of origin",2021.Q2.G.03,"['migration policy', 'migration', 'refugees']",SM_POP_REFG_OR,"Number of refugees per 100,000 population, by country of origin (per 100,000 population)",276,Germany,5,155,Western Europe,Country,10.3806066,51.08862743,DEU,1,1,,PER_100000_POP,"Per 100,000 population",SM_POP_REFG_OR,,21,2000,2020,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020]",1.452,1.262,1.133,0.881,0.091,0.092,0.14,0.155,0.201,0.208,0.198,0.209,0.215,0.202,0.209,0.187,0.082,0.08,0.073,0.083,0.091,0.091,,C: Country data,94,1155563.84083729,6636985.88749925
10,Goal 10,Reduce inequality within and among countries,10.7,"Facilitate orderly, safe, regular and responsible migration and mobility of people, including through the implementation of planned and well-managed migration policies",C100704,10.7.4,"Proportion of the population who are refugees, by country of origin",2021.Q2.G.03,"['migration policy', 'migration', 'refugees']",SM_POP_REFG_OR,"Number of refugees per 100,000 population, by country of origin (per 100,000 population)",288,Ghana,4,11,Western Africa,Country,-1.205623522,7.964825185,GHA,1,1,,PER_100000_POP,"Per 100,000 population",SM_POP_REFG_OR,,21,2000,2020,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020]",76.502,73.576,77.361,76.408,69.338,84.372,44.437,21.956,56.093,61.507,81.356,80.026,93.268,79.043,81.17,82.383,54.486,58.202,60.671,60.559,44.639,44.639,,C: Country data,95,-134209.396557433,889509.797580882
10,Goal 10,Reduce inequality within and among countries,10.7,"Facilitate orderly, safe, regular and responsible migration and mobility of people, including through the implementation of planned and well-managed migration policies",C100704,10.7.4,"Proportion of the population who are refugees, by country of origin",2021.Q2.G.03,"['migration policy', 'migration', 'refugees']",SM_POP_REFG_OR,"Number of refugees per 100,000 population, by country of origin (per 100,000 population)",292,Gibraltar,5,39,Southern Europe,Country,-5.347561686,36.13895036,GIB,0,1,,PER_100000_POP,"Per 100,000 population",SM_POP_REFG_OR,,21,2000,2020,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,C: Country data,96,-595287.843871139,4319757.60973971
